row_id,cv_id,job_index,organization,position,startDate,endDate,status,department,seniority
1558,351,3,Royal Bolton Hospitals NHS Foundation Trust,Senior Graphic Designer,1993-08,2012-03,INACTIVE,Marketing,Senior
1559,352,0,BAUKING AG,49504,2009-08,,ACTIVE,Other,Professional
1560,353,0,PATTON STATE HOSPITAL,Family Nurse Practitioner,2012-12,,ACTIVE,Other,Professional
1561,354,0,Stellantis,Global Chief Engineer / Manager - Power Electronics (OBC/DCDC),2024-09,,ACTIVE,Information Technology,Lead
1562,354,1,Stellantis,Assistant Chief Engineer - OBC/DCDC,2022-04,2025-03,INACTIVE,Information Technology,Junior
1563,354,2,Opel,Center of Competence Leader - Diesel Filtration System,2018-08,2022-05,INACTIVE,Other,Lead
1564,354,3,Opel,Project Manager / Engineer - Fuel & Vapor Systems,2015-04,2019-03,INACTIVE,Project Management,Professional
1565,354,4,Opel,Masterthesis,2014-07,2015-03,INACTIVE,Other,Junior
1566,354,5,spot.consulting GmbH,Junior Consultant,2013-02,2014-06,INACTIVE,Consulting,Junior
1567,354,6,Technische Universität Darmstadt,Research Assistant,2011-04,2012-12,INACTIVE,Other,Junior
1568,355,0,rido gmbh,Inhaber rido gmbh,2018-08,,ACTIVE,Other,Management
1569,355,1,rido R. Nussbaumer & Co.,Einrichtungsberater,,,UNKNOWN,Other,Professional
1570,355,2,Selbstständig,Einrichtungsberater,2001-01,,ACTIVE,Other,Professional
1571,355,3,rido R. Nussbaumer & Co.,Alleiniger Inhaber,1996-10,2016-10,INACTIVE,Other,Management
1572,356,0,All for One Switzerland AG,SAP Solutions Consultant,2022-10,,ACTIVE,Consulting,Professional
1573,356,1,All for One Switzerland AG,SAP HCM Consultant,2015-07,2022-10,INACTIVE,Consulting,Professional
1574,357,0,LR Global Holding GmbH,Senior Treasury Manager,2017-09,,ACTIVE,Other,Senior
1575,357,1,HSH Nordbank,Senior Asset Liability Manager (Vice President / Prokurist),2012-06,2017-06,INACTIVE,Other,Senior
1576,357,2,HSH Nordbank,Banking Book Risk Manager,2007-10,2012-05,INACTIVE,Other,Professional
1577,357,3,HSH Nordbank,Trainee Financial Markets Division,2006-03,2007-09,INACTIVE,Other,Junior
1578,358,0,Randstad Deutschland,Senior Consultant,2024-07,,ACTIVE,Consulting,Senior
1579,358,1,Randstad Deutschland,Consultant,2023-05,2024-07,INACTIVE,Consulting,Professional
1580,358,2,Randstad Deutschland,Account Specialist Inhouse Service,2021-10,2023-05,INACTIVE,Customer Support,Professional
1581,358,3,Adecco,Onsite Manager,2020-03,2021-05,INACTIVE,Administrative,Professional
1582,359,0,Alexander Klaus Freelance- & Interims- Marketing Consulting,Freelance Marketing Consulting / Client Service / Interim Marketing & Branding,2022-04,,ACTIVE,Consulting,Professional
1583,359,1,Delikatessen Agentur für Marken und Design GmbH,Client Service Director,2019-03,2022-04,INACTIVE,Customer Support,Director
1584,359,2,Pahnke Markenmacherei GmbH & Co. KG,Manager Marketing Consulting,2017-09,2019-02,INACTIVE,Consulting,Professional
1585,359,3,Pahnke Markenmacherei GmbH & Co. KG,Senior Markenberater/ Senior Brand Consultant,2015-10,2017-08,INACTIVE,Marketing,Senior
1586,359,4,Landor Associates,Senior Brand Consultant,2013-03,2015-07,INACTIVE,Consulting,Senior
1587,359,5,Landor Associates,Client Manager,2011-12,2013-02,INACTIVE,Sales,Professional
1588,359,6,Landor Associates,Project Coordinator,2010-12,2011-12,INACTIVE,Project Management,Lead
1589,359,7,ewo,International Cooperations Manager,2009-09,2010-12,INACTIVE,Business Development,Professional
1590,359,8,MetaDesign,Intern Brand Consulting,2008-10,2009-03,INACTIVE,Consulting,Junior
1591,360,0,Anyline,VP Product Management,2025-01,,ACTIVE,Project Management,Management
1592,360,1,Anyline,Head Of Product Management,2022-04,2025-01,INACTIVE,Other,Lead
1593,360,2,Anyline,Product Manager,2021-05,2022-04,INACTIVE,Project Management,Professional
1594,360,3,GVC Group,Senior IT Product Manager,2017-01,2021-03,INACTIVE,Project Management,Senior
1595,360,4,bwin.party digital entertainment,Product Owner & Teamlead,2014-01,2017-12,INACTIVE,Project Management,Lead
1596,360,5,bwin,Teamlead Technical Product Management,2011-03,2013-12,INACTIVE,Project Management,Lead
1597,360,6,bwin,Technical Product Manager,2007-07,2011-03,INACTIVE,Project Management,Professional
1598,360,7,Freiberuflich,IT Consultant,2002-01,2007-01,INACTIVE,Consulting,Professional
1599,361,0,VON ARDENNE GmbH,Head of Mechanical Engiuneering,2017,,ACTIVE,Other,Lead
1600,361,1,VON ARDENNE GmbH,Senior Manager Product Development,2014-06,,ACTIVE,Information Technology,Senior
1601,361,2,Leybold Optics Dresden GmbH,Director Design,2008-07,2014-05,INACTIVE,Marketing,Director
1602,361,3,Leybold Optics Dresden GmbH,Projektmanager Sales,2007-05,2008-06,INACTIVE,Sales,Professional
1603,361,4,Applied Materials,Senior Engineer,2006-07,2007-04,INACTIVE,Information Technology,Senior
1604,361,5,Vacuum Coating Technologies GmbH,Senior Engineer,2005-01,2006-06,INACTIVE,Information Technology,Senior
1605,361,6,VON ARDENNE Anlagentechnik GmbH,Project Engineer,1997-09,2004-12,INACTIVE,Project Management,Professional
1606,361,7,Engineering Office Rudolf Winkler,Design Engineer,1996-10,1997-06,INACTIVE,Information Technology,Professional
1607,361,8,Institut für Medizintechnik Dresden,Design Engineer,1994-04,1996-09,INACTIVE,Information Technology,Professional
1608,362,0,Masmec S.p.A.,Progettista Finanza Agevolata - Research Funding & Administration,2024-04,,ACTIVE,Other,Professional
1609,362,1,PJ Consulting,Consulente in finanza agevolata,2024-02,2024-04,INACTIVE,Consulting,Professional
1610,362,2,EY,Assurance FSO: Audit,2023-02,2024-02,INACTIVE,Consulting,Professional
1611,362,3,PUGLIA SVILUPPO S.P.A.,Consulente Finanza Agevolata,2022-02,2023-02,INACTIVE,Consulting,Professional
1612,362,4,Euronics Gruppo Siem,Addetto alle vendite,2020-07,2021-01,INACTIVE,Sales,Professional
1613,363,0,Mayer-Kuvert-network GmbH,Leiter Supply-Chain-Management,,,UNKNOWN,Other,Lead
1614,364,0,Oracle,Software Engineer IV,2022-10,,ACTIVE,Information Technology,Senior
1615,364,1,Cerner Corporation,Lead Software Engineer,2016-10,2022-10,INACTIVE,Information Technology,Lead
1616,364,2,PHEAA / AES,Java Developer,2008-10,2016-10,INACTIVE,Information Technology,Professional
1617,364,3,Siemens,Software Developer,2003-08,2008-09,INACTIVE,Information Technology,Professional
1618,365,0,Whitefish Lake First Nation #459,Communications Coordinator,2019-10,,ACTIVE,Marketing,Lead
1619,365,1,Shining Arrow Ministries,Communications Director,2018-03,2022-04,INACTIVE,Marketing,Director
1620,365,2,The Daily Hearld Tribune,Reporter,2017-06,2017-08,INACTIVE,Other,Professional
1621,365,3,The Calgary Journal,Reporter,2014-09,2017-04,INACTIVE,Other,Professional
1622,366,0,Australian Museum,Head of ICT,2023-12,,ACTIVE,Information Technology,Lead
1623,366,1,CyberKnox,CTO & Head of Delivery,2022-11,2023-12,INACTIVE,Information Technology,Management
1624,366,2,Ari Agency // Your Property Purchase. Solved.,Managing Director,2021-11,2022-11,INACTIVE,Other,Management
1625,366,3,Museum of Applied Arts and Sciences,ICT Manager,2018-06,2021-11,INACTIVE,Information Technology,Professional
1626,366,4,Cohen Handler,Research and Development,2017-08,2018-06,INACTIVE,Other,Professional
1627,366,5,SOS Print + Media Group Australia,Systems Manager,2007-11,2017-08,INACTIVE,Information Technology,Professional
1628,366,6,PADI Asia Pacific,Network Administrator,1999-11,2007-11,INACTIVE,Information Technology,Professional
1629,367,0,aquantus gmbh,Managing Director,2017-02,,ACTIVE,Other,Management
1630,367,1,Simulation Technology,Chief Researcher,1997-08,,ACTIVE,Information Technology,Professional
1631,367,2,EIPOS Europäisches Institut für postgraduale Bildung GmbH,Phd Student Lecturer,2001-06,2024-01,INACTIVE,Information Technology,Junior
1632,367,3,Innius GTD Dresden,Managing Director,2001-01,2024-01,INACTIVE,Other,Management
1633,367,4,GTS Dresden,Project Engineer,1996-05,2000-04,INACTIVE,Project Management,Professional
1634,368,0,OCB RENOV,Responsable,2022-07,,ACTIVE,Other,Lead
1635,368,1,GE,Ingénieur projet global,2010-10,2021,INACTIVE,Project Management,Professional
1636,369,0,PREO Software AG,Head of Sales DACH,2022-10,,ACTIVE,Sales,Lead
1637,369,1,PREO Software AG,Key-Account-Manager,2008-12,2022-10,INACTIVE,Sales,Professional
1638,370,0,IBM Deutschland GmbH,Senior Partner,2022-11,,ACTIVE,Business Development,Senior
1639,370,1,IBM,Partner,2018-11,,ACTIVE,Business Development,Management
1640,370,2,IBM Deutschland GmbH,Associate Partner,2016-04,2018-10,INACTIVE,Consulting,Professional
1641,370,3,IBM Deutschland GmbH,Senior Managing Consultant,2007-03,2016-03,INACTIVE,Consulting,Senior
1642,370,4,-,Desk Officer,2006-10,2007-02,INACTIVE,Administrative,Professional
1643,370,5,-,Branch Head,2003-10,2006-09,INACTIVE,Other,Lead
1644,370,6,-,General Staff Officer Student,2001-09,2003-09,INACTIVE,Other,Junior
1645,370,7,-,Company Commander,2000-07,2001-08,INACTIVE,Other,Professional
1646,370,8,-,Desk Officer,1999-10,2000-06,INACTIVE,Administrative,Professional
1647,370,9,-,Duty Officer,1992-03,1999-09,INACTIVE,Other,Professional
1648,370,10,-,Student,1988-10,1992-02,INACTIVE,Other,Junior
1649,370,11,German Air Force,"Recruit, Conscript, Officer Candidate",1985-10,1988-09,INACTIVE,Human Resources,Junior
1650,371,0,Uhlmann Pac-Systeme,Application Consultant,2000-10,,ACTIVE,Consulting,Professional
1651,371,1,Liebherr Mobil- und Raupenkrane,Software Developer,1991-04,2000-09,INACTIVE,Information Technology,Professional
1652,371,2,Uhlmann Pac-Systeme,Software Developer,1986-09,1991-03,INACTIVE,Information Technology,Professional
1653,372,0,Oppskvær AS - for team som må lykkes,Partner,2020-05,,ACTIVE,Business Development,Management
1654,372,1,"KAI KRÜGER Krüger Kommunikasjon AS Liaveien 16, 1369 Stabekk",CEO Krüger Kommunikasjon AS,2018-03,,ACTIVE,Other,Management
1655,372,2,Modus Design AS,Board Member,2019-01,,ACTIVE,Other,Management
1656,372,3,Veidekke ASA,"Executive Vice President,Special Adviser",2013-06,,ACTIVE,Other,Management
1657,372,4,Veidekke ASA,Executive Vice President Communication,1998-08,2013-06,INACTIVE,Marketing,Management
1658,372,5,Veidekke ASA,Executive Vice President Communication,1998-08,2013-06,INACTIVE,Marketing,Management
1659,372,6,Burson-Marsteller,Director,1979,1998,INACTIVE,Other,Director
1660,373,0,Technische Universität Kaiserslautern,Postdoctoral Researcher and Lecturer,2020-05,,ACTIVE,Other,Professional
1661,373,1,Technische Universität Kaiserslautern,Research Associate and Doctoral Candidate,2014-10,2020-05,INACTIVE,Other,Junior
1662,373,2,George Mason University - Schar School of Policy and Government,Visiting Research Scholar,2018-10,2019-01,INACTIVE,Consulting,Professional
1663,373,3,American Institute for Contemporary German Studies (AICGS),Research Fellow,2018-11,2018-12,INACTIVE,Other,Professional
1664,373,4,German-American Fulbright Commission,Fulbright Scholar,2016-09,2016-10,INACTIVE,Other,Professional
1665,374,0,Benchmark Electrical Solutions,Purchasing Manager,2018-04,,ACTIVE,Purchasing,Professional
1666,374,1,Sharetown,Sales Representative,2022-08,2024-06,INACTIVE,Sales,Professional
1667,374,2,CED,Sales,2017-05,2018-03,INACTIVE,Sales,Professional
1668,374,3,CFM Process Controls,Acc/Territory Manager,2013-09,2017-05,INACTIVE,Sales,Lead
1669,374,4,Crum Electric Supply,Intergrated Logistics,2011-03,2013-08,INACTIVE,Other,Professional
1670,374,5,Electron Service,Automotive Electrician,2008-02,2011-04,INACTIVE,Other,Professional
1671,375,0,University of New Brunswick,Postdoctoral Research Fellow,2024-01,,ACTIVE,Other,Professional
1672,375,1,SceneSharp Technologies Inc.,Research Scientist,2022-07,2023-12,INACTIVE,Information Technology,Professional
1673,375,2,University of New Brunswick,Course Instructor,2023-01,2023-04,INACTIVE,Consulting,Professional
1674,375,3,University of New Brunswick,Research Assistant,2017-01,2017-12,INACTIVE,Other,Junior
1675,376,0,SMS Siemag AG,Industriemechaniker,2006-10,2012-12,INACTIVE,Other,Professional
1676,377,0,Schleuniger Global,Strategic Purchasing Manager • Group Purchasing,2024-05,,ACTIVE,Purchasing,Professional
1677,377,1,Gilgen Door Systems,Head of Procurement,2019-09,2024-04,INACTIVE,Purchasing,Lead
1678,377,2,Comet Group,Abteilungsleiter Einkauf und Beschaffung,1995-04,2019-08,INACTIVE,Purchasing,Lead
1679,377,3,DUAP AG Herzogenbuchsee,Einkaufsleiter,1993-04,1995-03,INACTIVE,Purchasing,Lead
1680,377,4,Saia-Burgess Murten AG,Einkäufer,1991-07,1992-12,INACTIVE,Purchasing,Professional
1681,377,5,Saia-Burgess Murten AG,Konstrukteur (Werkzeugbau),1988-01,1991-06,INACTIVE,Other,Professional
1682,377,6,Saia-Burgess Murten AG,Ausbildung Werzeugmacher,1983-08,1987-08,INACTIVE,Other,Junior
1683,378,0,Egen verksamhet,Konsult HR,2018-01,,ACTIVE,Human Resources,Professional
1684,378,1,Deloitte,HR Senior Manager,2000-08,2018-01,INACTIVE,Human Resources,Senior
1685,378,2,Deloitte,Tf HR chef Deloitte Sverige AB,2009-09,2011-04,INACTIVE,Human Resources,Lead
1686,378,3,Fastighets AB Förvaltaren,Personalchef,1999-08,2000-08,INACTIVE,Human Resources,Lead
1687,378,4,Posten Sverige AB,"Personalchef, HK Service Postens huvudkontor",1995-01,1999-08,INACTIVE,Human Resources,Lead
1688,378,5,Posten Sverige AB,Personalhandläggare,1986-01,1995-01,INACTIVE,Human Resources,Professional
1689,378,6,Posten Sverige AB,Produktion och administration,1978-08,1986-01,INACTIVE,Other,Professional
1690,378,7,Botkyrka kommun,Lärare Fittjaskolan,1977-08,1978-08,INACTIVE,Other,Professional
1691,379,0,Oldenburgische Landesbank AG,Leiter Vergütung & Versorgung,1983-07,,ACTIVE,Human Resources,Lead
1692,380,0,Vision Lasertechnik für Forschung und Industrie GmbH,Produktmanager Optomechanik,2017-04,,ACTIVE,Project Management,Professional
1693,380,1,Heinrich-Heine-Universität Düsseldorf,"Dipl.-Phys., Dr. rer. nat., Wiss. Angestellter",2003-06,2017-04,INACTIVE,Other,Professional
1694,381,0,LPL Financial,Senior Vice President,2023-04,,ACTIVE,Other,Management
1695,381,1,LPL Financial,EQUITY TRADER,,,UNKNOWN,Other,Professional
1696,381,2,LPL Financial,Vice President,2018-09,2023-04,INACTIVE,Other,Management
1697,381,3,JPMorgan Chase,Vice President NYSE,2002,2007,INACTIVE,Other,Management
1698,382,0,Beeldvorming MUMC+,Clinical Physicist,2023-07,,ACTIVE,Other,Professional
1699,382,1,"Institute of Radiology, Friedrich-Alexander University, Erlangen",Researcher,2023-11,,ACTIVE,Other,Professional
1700,382,2,"Eberhard Karls Universität, Tübingen",apl. Professor (adjunct professor),2011-08,,ACTIVE,Other,Professional
1701,382,3,"Eberhard Karls Universität, Tübingen",Privatdozent,2007,2011-08,INACTIVE,Other,Professional
1702,382,4,Siemens Healthineers,Senior Principal Key Expert CT,2022-04,2023-11,INACTIVE,Information Technology,Senior
1703,382,5,Siemens Healthineers,"Head of CT Physics, Application Predevelopment and Global Clinical Collaborations",2003-06,2022-03,INACTIVE,Other,Lead
1704,383,0,keine Angabe,Arbeitslos,2023-07,,ACTIVE,Other,Professional
1705,383,1,OBI Logistics GmbH,Diplomingenieur,2011-01,2023-08,INACTIVE,Other,Professional
1706,384,0,UNSW,"Senior Lecturer, Education-Focused",2020-05,,ACTIVE,Other,Senior
1707,384,1,Indiana University Bloomington,Visiting Assistant Professor,2018-08,2020-05,INACTIVE,Other,Professional
1708,384,2,University of New South Wales,Senior Lecturer,2012-08,2018-07,INACTIVE,Other,Senior
1709,384,3,UTS Business School,Visiting Scholar,2016-08,2016-12,INACTIVE,Consulting,Professional
1710,384,4,Simon Fraser University,Visiting Scholar,2016-07,2016-08,INACTIVE,Consulting,Professional
1711,384,5,Financial Conduct Authority,Visiting Scholar,2015-07,2015-10,INACTIVE,Consulting,Professional
1712,385,0,Holz NIESSEN,Delegierter Verwalter,,,UNKNOWN,Other,Lead
1713,386,0,NEIS Collective,Director of Sales & Marketing,2023-01,,ACTIVE,Sales,Director
1714,386,1,NEIS Collective,Divisional Manager-Preconstruction,2020-01,2023-01,INACTIVE,Project Management,Professional
1715,386,2,NEIS Collective,Divisional Manager,2018-01,2020-01,INACTIVE,Other,Professional
1716,386,3,NEIS Collective,Territory Manager,2013-10,2018-10,INACTIVE,Sales,Professional
1717,386,4,CiF Lab Solutions,Regional Sales Manager,2015-10,2017-12,INACTIVE,Sales,Professional
1718,386,5,Northeast Interior Systems Inc,Journeyman Carpenter,2013-04,2013-08,INACTIVE,Other,Professional
1719,386,6,Morrison Industrial Equipment,Management and Marketing Intern,2012-02,2013-08,INACTIVE,Marketing,Junior
1720,386,7,"Northeast Interior Systems, Inc.",Business Development Intern,2009-06,2011-08,INACTIVE,Business Development,Junior
1721,387,0,KALORIMETA GmbH,Master Data & Demand Manager Supply Chain Management,2024-06,,ACTIVE,Other,Professional
1722,387,1,KALORIMETA GmbH,Supply Chain Manager,2021-11,2024-06,INACTIVE,Other,Professional
1723,387,2,KALORIMETA GmbH,Werkstudent Supply Chain Management,2021-05,2021-10,INACTIVE,Other,Junior
1724,387,3,Olympus Surgical Technologies Europe,Werkstudent global Supply Chain Management,2020-06,2021-04,INACTIVE,Other,Junior
1725,387,4,Olympus Surgical Technologies Europe,studentisch technisches Praktikum,2020-04,2020-05,INACTIVE,Information Technology,Junior
1726,387,5,Olympus Surgical Technologies Europe,Werkstudent Customer Support - global Supply Chain Management,2018-07,2020-05,INACTIVE,Customer Support,Junior
1727,388,0,morgenrot GmbH & Co. KG,Software-Entwickler,2017-11,2024-08,INACTIVE,Information Technology,Professional
1728,388,1,Paragraph Eins GbR,Software-Entwickler,2015-03,2017-10,INACTIVE,Information Technology,Professional
1729,388,2,onvista media GmbH,Teamleiter Research & Development,2010-07,2015-02,INACTIVE,Information Technology,Lead
1730,388,3,comunici GmbH,IT-Projektleiter,2009-03,2010-03,INACTIVE,Information Technology,Lead
1731,388,4,Media Ventures GmbH,Abteilungsleiter Softwareentwicklung,2008-03,2009-03,INACTIVE,Information Technology,Lead
1732,388,5,NEU.DE GMBH,Software-Entwickler,2006-01,2008-02,INACTIVE,Information Technology,Professional
1733,389,0,Gaugler & Lutz GmbH & Co.KG,Verkaufsleitung,1991-09,,ACTIVE,Sales,Lead
1734,390,0,Siemens Gamesa,Platform Support Direct Drive,2023-01,,ACTIVE,Customer Support,Professional
1735,390,1,Siemens Gamesa,Offshore Procurement Program Manager,2021-05,2023-01,INACTIVE,Purchasing,Professional
1736,390,2,Siemens Gamesa,Head of Standards and Reporting,2018-06,2021-05,INACTIVE,Other,Lead
1737,390,3,Siemens Gamesa,Internal Project Lead,2017-04,2018-06,INACTIVE,Project Management,Lead
1738,390,4,Siemens,Internal Project Lead at Siemens Wind Power,2016-12,2018-06,INACTIVE,Project Management,Lead
1739,390,5,Siemens,Resource Planer,2014-05,2018-06,INACTIVE,Project Management,Professional
1740,390,6,Siemens Industry US,Purchasing Intern,2013-10,2014-03,INACTIVE,Purchasing,Junior
1741,390,7,Siemens Energy,Werkstudent,2011-08,2012-12,INACTIVE,Other,Junior
1742,390,8,PAUL Consultants e.V.,Projektmitglied,2010-10,2011-05,INACTIVE,Project Management,Professional
1743,390,9,PAUL Consultants e.V.,Finanzvorstand,2010-05,2011-04,INACTIVE,Other,Management
1744,390,10,TU Dresden,Tutor für Kosten- Leistungsrechnung,2009-10,2011-02,INACTIVE,Other,Professional
